Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
VD ODONTOCLINICA,3084884,05298529000157,VD ODONTOCLINICA LTDA,--,JURÍDICA,CLSW QD 103 BL A SL,103,(61) 3446465,ED RODHES CENTER II,SUDOESTE,70670521,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,07438329/001,SES,17/03/2003,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103084884&VEstado=53&VCodMunicipio=530050,5300103084884,53,530050,53ff9c68d1fa2a7671bad3b6
UNIVITA,3210251,06160838000129,UNIVITA OBSTETRICIA E GINECOLOGIA LTDA,--,JURÍDICA,SHCSW CHSW BLOCOS 03 04 05 SALA 261,S/N,,PAVIMENTO SUPERIOR,SUDOESTE,70670051,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,1422004,SES,02/07/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103210251&VEstado=53&VCodMunicipio=530050,5300103210251,53,530050,53ff9c68d1fa2a7671bad3b7
VERA LILIAN CARVALHO COSTA RAVAIGNANI,3337847,,VERA LILIAN CARVALHO COSTA RAVAIGNANI,--,FÍSICA,SRE SUL COMERCIO LOCAL BLOCO 04,44,(61)2335969,SALA 123,TAGUATINGA,70640513,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,044,SES,05/07/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300503337847&VEstado=53&VCodMunicipio=530050,5300503337847,53,530050,53ff9c68d1fa2a7671bad3b8
UNISYSTEM ODONTOLOGIA,3578623,,RUTH LEILA GAMA DE LIMA FRANCA,--,FÍSICA,SCN QUADRA 02,,(61)33284911,SALA 901 TORRE B,ASA NORTE,70673623,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,1207,SES,11/08/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300503578623&VEstado=53&VCodMunicipio=530050,5300503578623,53,530050,53ff9c69d1fa2a7671bad3b9
UNIPROCTO,3576442,06291317000100,UNIPROCTO E GASTRO CLINICA DE PROCTOLOGIA GASTROENTEROLOGIA,--,JURÍDICA,SHCSW LOTE 3 5 SALA 127 E 154,S/N,,TERREO,CRUZEIRO,70640530,CRUZEIRO - IBGE - 530050,DF,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,1058,SES,15/10/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300503576442&VEstado=53&VCodMunicipio=530050,5300503576442,53,530050,53ff9c69d1fa2a7671bad3ba
TITANIUM ODONTOLOGIA INTEGRADA LTDA,6143768,10423892000197,TITANIUM ODONTOLOGIA INTEGRADA LTDA,--,JURÍDICA,SHCSW CLSW 301 BLOCO A SALA,115,,,SETOR SUDOESTE,70670100,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,504/2009,SMS,15/01/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300506143768&VEstado=53&VCodMunicipio=530050,5300506143768,53,530050,53ff9c69d1fa2a7671bad3bb
ULTRA IMAGEM,7404549,02827878000120,ULTRA IMAGEM LTDA,--,JURÍDICA,SHCSW LOTE 03 04 05 SALA,256,,,CRUZEIRO,70673416,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,00118/2012,SES,24/05/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300507404549&VEstado=53&VCodMunicipio=530050,5300507404549,53,530050,53ff9c6ad1fa2a7671bad3bc
UNIPED,6810799,04722798000136,UNIPED UNIDADE DE PEDIATRIA E DONTOLOGIA DE BRASILIA LTDA,--,JURÍDICA,SHC SW CHSW BLOCOS 03 04 05 SALA,124,61 - 32347109,,SUDOESTE,70673970,CRUZEIRO - IBGE - 530050,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,006,SES,01/07/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300506810799&VEstado=53&VCodMunicipio=530050,5300506810799,53,530050,53ff9c6ad1fa2a7671bad3bd
TARCISIO PORTO CONFORTI,3210308,,TARCISIO PORTO CONFORTI,--,FÍSICA,SRES COMERCIO LOCAL BLOCO A SALA,113,(61) 2330038,,CRUZEIRO VELHO,70640515,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,FEDERAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),INDIVIDUAL,63,SES,15/04/2003,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300503210308&VEstado=53&VCodMunicipio=530050,5300503210308,53,530050,53ff9c6bd1fa2a7671bad3be
TAISHO MEDICINA HOSPITALAR LTDA,6041418,08745941000166,TAISHO MEDICINA HOSPITALAR LTDA,--,JURÍDICA,SHC SW QMSW 04 LOTE 01 SALA,206,33151000,BRASILIA DF,SETOR SUDOESTE,70680400,CRUZEIRO - IBGE - 530050,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,4013,SES,02/08/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300506041418&VEstado=53&VCodMunicipio=530050,5300506041418,53,530050,53ff9c6bd1fa2a7671bad3bf
SYMMETRIA FISIO PILATES,5670233,10695822000198,SYMMETRIA CLINICA DE FISIOTERAPIA LTDA,--,JURÍDICA,CENTRO CLINICO SUDOESTE SALA 240,000,,SHC SW CHSW BL3 4 5,SUDOESTE,70673000,CRUZEIRO - IBGE - 530050,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,00139/2009,SES,27/04/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300505670233&VEstado=53&VCodMunicipio=530050,5300505670233,53,530050,53ff9c6bd1fa2a7671bad3c0
SUDOESTE SERV MED E ODONTOLOGICOS,3558150,06232238000129,SUDOESTE SERVICOS MEDICOS E ODNTOLOGICOS LTDA,--,JURÍDICA,SHCAOS EA 0208,05,(61)3610337,SALA 421 TORRE A,OCTOGONAL,70660900,CRUZEIRO - IBGE - 530050,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300503558150&VEstado=53&VCodMunicipio=530050,5300503558150,53,530050,53ff9c6cd1fa2a7671bad3c1
SUDOESTE ODONTO,2643065,03054878000106,BRAGANCA ODNTO LTDA,--,JURÍDICA,SHCSW CLSW 303 BLOCO A SALA,122,(61)3448338,ED ATLANTA CENTER,SETOR SUDOESTE,70670512,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,121/2004,SES,18/05/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300502643065&VEstado=53&VCodMunicipio=530050,5300502643065,53,530050,53ff9c6cd1fa2a7671bad3c2
STUDIO100 PILATES,5670217,09056424000142,STUDIO100 PILATES LTDA,--,JURÍDICA,SHC SW CLSW 105 BLOCO C,50,,,CRUZEIRO,70673000,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,00274/2007,SMS,15/11/2007,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300505670217&VEstado=53&VCodMunicipio=530050,5300505670217,53,530050,53ff9c6dd1fa2a7671bad3c3
SORRIDENTE CLINICA DE PREVENCAO TRAT ODONTOLOGICO,3200809,00903887000209,CLINICA DE PREVENCAO E TRATAMENTO ODONTOLOGICO SC LTDA,--,JURÍDICA,SHCSW CLSW 504 BLOCO A SALA,110,(61)3236492,,SUDOESTE,70673501,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,FUNDACAO PRIVADA,INDIVIDUAL,204,SES,03/07/2003,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103200809&VEstado=53&VCodMunicipio=530050,5300103200809,53,530050,53ff9c6dd1fa2a7671bad3c4
STUDIO 100 PILATES,6513735,09056424000304,STUDIO 100 PILATES LTDA,--,JURÍDICA,SHC SW CCSW 06 BLOCO B C SALAS,0103,33449881,,CRUZEIRO,70675600,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300506513735&VEstado=53&VCodMunicipio=530050,5300506513735,53,530050,53ff9c6ed1fa2a7671bad3c5
STUDIO 100 PILATES,6348432,09056424000223,STUDIO 100 PILATES FILIAL,--,JURÍDICA,SHC SW CLSW 300 B ENTRADA 85 LOJAS 61 65 E,69,33411025,,SUDOESTE,70670433,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,588,SES,14/09/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300506348432&VEstado=53&VCodMunicipio=530050,5300506348432,53,530050,53ff9c6ed1fa2a7671bad3c6
STUDIO A PILATES,6776310,11155830000104,STUDIO A PILATES FISIOTERAPIA LTDA,--,JURÍDICA,SHC AOS EA 01 04 BLOCO B TERREO LOJAS,4050,33421011,,SUDOESTE,70655018,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,SES,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300506776310&VEstado=53&VCodMunicipio=530050,5300506776310,53,530050,53ff9c6ed1fa2a7671bad3c7
SOMAR,2617005,,MARCOS AURELIO RAMOS DE ARAUJO,--,FÍSICA,CLSW 504 BLB LOJA,22,(61)30338580,,SUDOESTE,70650553,CRUZEIRO - IBGE - 530050,DF,POLICLINICA,,PRIVADA,ESTADUAL,SERVIÇO SOCIAL AUTONOMO,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300102617005&VEstado=53&VCodMunicipio=530050,5300102617005,53,530050,53ff9c6fd1fa2a7671bad3c8
SOC SAUDE ODONTOLOGICA COMPLETA,6300359,10787319000162,SOC SAUDE ODONTOLOGICA COMPLETA LTDA ME,--,JURÍDICA,SHCSW CLSW 301 BLOCO A ENT 40 82,S/N,39674362,SALA 133,BRASILIA,70680550,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300506300359&VEstado=53&VCodMunicipio=530050,5300506300359,53,530050,53ff9c70d1fa2a7671bad3c9
SMILE ODONTO,2616769,04837312000105,SMILE ODONTO LTDA,--,JURÍDICA,SHCSW CLSW 103 BLB KIT STUDIO,113,(61)3433819,,CRUZEIRO,70670512,CRUZEIRO - IBGE - 530050,DF,POLICLINICA,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,147,SES,23/05/2002,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300502616769&VEstado=53&VCodMunicipio=530050,5300502616769,53,530050,53ff9c70d1fa2a7671bad3ca
SINTONIA,3558142,06240471000153,SINTONIA ASSESS CONSUL E TREINAM PESSOAL E PROFISSIONAL LTDA,--,JURÍDICA,SHCSW CHSW LT 03 04 E 05,S/N,(61)33620674,SALA 255,SETOR SUDOESTE,70640010,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,273/05,SES,14/07/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300503558142&VEstado=53&VCodMunicipio=530050,5300503558142,53,530050,53ff9c70d1fa2a7671bad3cb
SER,2643057,04582784000164,SER SERVICOS DE ENFERMAGEM LTDA,--,JURÍDICA,SHCSW QMSW 04 LOTE 01 SALA,121,(61)3411010,,SUDOESTE,70680400,CRUZEIRO - IBGE - 530050,DF,POLICLINICA,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,102,SES,02/05/2002,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300102643057&VEstado=53&VCodMunicipio=530050,5300102643057,53,530050,53ff9c70d1fa2a7671bad3cc
SLIM ESTHETIC CENTER,5375126,03394318000192,E G FISIOTERAPIA E ESTETICA LTDA,--,JURÍDICA,SHCSW CLSW 303 BLOCO B SUBSOLO LOJA,S/N,39649232,,SETOR SUDOESTE,70673622,CRUZEIRO - IBGE - 530050,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,003863,SMS,14/12/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300505375126&VEstado=53&VCodMunicipio=530050,5300505375126,53,530050,53ff9c71d1fa2a7671bad3cd
SAUDE FEDERAL EXAMES CLINICOS,6348424,11077162000144,CLINICA DE SAUDE FEDERAL LTDA,--,JURÍDICA,SRES QUADRA 02 AREA ESPECIAL A1 SALA,01,84664444,,CRUZEIRO,70673028,CRUZEIRO - IBGE - 530050,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,591,SES,21/09/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300506348424&VEstado=53&VCodMunicipio=530050,5300506348424,53,530050,53ff9c72d1fa2a7671bad3ce
SAT ASSESSORIA E APOIO SC LTDA,2617064,04264939000114,SAT ASSESSORIA E APOIO SC LTDA,--,JURÍDICA,SHCSW CCSW 05 BLA LOJA,31,(61)3430546,,SUDOESTE,70680550,CRUZEIRO - IBGE - 530050,DF,POLICLINICA,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,118,SES,06/05/2002,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300102617064&VEstado=53&VCodMunicipio=530050,5300102617064,53,530050,53ff9c72d1fa2a7671bad3cf
SANTA PAULA DIAGNOSTICOS,6259316,00063263000573,LABORATORIO SANTA PAULA LTDA EPP,--,JURÍDICA,QUADRA SHC SUL QMSW 04 LOTE 01 SUBSOLO SALA,S/N,33447902,,SUDOESTE,70680400,CRUZEIRO - IBGE - 530050,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,FUNDACAO PRIVADA,INDIVIDUAL,092/2009,,06/04/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300506259316&VEstado=53&VCodMunicipio=530050,5300506259316,53,530050,53ff9c72d1fa2a7671bad3d0
RV PECLAT,6381839,11047451000109,RV PECLAT LTDA,--,JURÍDICA,SHC SW QMSW O6 LOTE 01 SALA 205,S/N,,2 PAVIMENTO,SUDOESTE,70680600,CRUZEIRO - IBGE - 530050,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,372/2009,SES,16/10/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300506381839&VEstado=53&VCodMunicipio=530050,5300506381839,53,530050,53ff9c73d1fa2a7671bad3d1
SANDRA REGINA PIRES,3808238,,SANDRA REGINA PIRES,--,FÍSICA,SHCSW CLSW 301 ED AV SHOPPING,1,(61)33431720,BLOCO B SALA 116,SUDOESTE,70673000,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,SES,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300503808238&VEstado=53&VCodMunicipio=530050,5300503808238,53,530050,53ff9c73d1fa2a7671bad3d2
RV ODONTOLOGIA,6783333,10641822000105,RV CLINICA ODONTOLOGICA LTDA,--,JURÍDICA,SHC SW CLSW 304 BLOCO B ENTRADA 16 SALA,106107,33444087,,SUDOESTE,70673632,CRUZEIRO - IBGE - 530050,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,234,SES,10/05/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300506783333&VEstado=53&VCodMunicipio=530050,5300506783333,53,530050,53ff9c74d1fa2a7671bad3d3
ROBERTA GOMES E MARCIA DAVID RIBE,6866182,,ROBERTA GOMES PETTERLE,--,FÍSICA,SHCSW CLSW 304 BLOCO B ENT 16 SALA 129,S/N,6134475459,,SUDOESTE,70673632,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,SERVIÇO SOCIAL AUTONOMO,INDIVIDUAL,00200/2011,SES,01/08/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300506866182&VEstado=53&VCodMunicipio=530050,5300506866182,53,530050,53ff9c74d1fa2a7671bad3d4
ROBRAS RADIOLOGIA ODONTOLOGIA,3289540,06287497000157,CARNEIRO MACHADO E FRIEDMAN S S,--,JURÍDICA,SHCSW CHSW BL 3 4 E 5 SALA,215,39640691,,SUDOESTE,70670512,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,00171,SES,09/07/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300503289540&VEstado=53&VCodMunicipio=530050,5300503289540,53,530050,53ff9c75d1fa2a7671bad3d5
ROBERTO ALVES PEREIRA JUNIOR,2643073,,ROBERTO ALVES PEREIRA JUNIOR,--,FÍSICA,SHCES CL Q 907 BLC LOJA,15,(61)2346642,,CRUZEIRO,70655073,CRUZEIRO - IBGE - 530050,DF,POLICLINICA,,PRIVADA,ESTADUAL,SERVIÇO SOCIAL AUTONOMO,INDIVIDUAL,119,SES,27/03/2002,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300102643073&VEstado=53&VCodMunicipio=530050,5300102643073,53,530050,53ff9c75d1fa2a7671bad3d6
RONISE DAMASCENO GAMA,3517713,,RONISE DAMASCENO GAMA,--,FÍSICA,SQSW 305 BLOCO E,S/N,,APTO 603,SUDOESTE,70673425,CRUZEIRO - IBGE - 530050,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300503517713&VEstado=53&VCodMunicipio=530050,5300503517713,53,530050,53ff9c75d1fa2a7671bad3d7
RESGATE SERVICOS MEDICOS,6672809,11916907000111,RESGATE SERVICOS MEDICOS LTDA,--,JURÍDICA,SHC SW QMSW 04 BL 03 ENT 28 E 62 SALA,226,33563675,2 PAVIMENTO,CRUZEIRO,70680400,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,00126/2010,SES,01/06/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300506672809&VEstado=53&VCodMunicipio=530050,5300506672809,53,530050,53ff9c76d1fa2a7671bad3d8
PROTERAPIC,3358283,03427728000192,PROTERAPIC CLINICA DE FISIOTERAPIA E ESTETICA SC LTDA,--,JURÍDICA,SHCSW CLSW 102 BLOCOS A LOJAS,3941,(61)3433550,SUBSOLO,SUDOESTE,70673623,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,115/2004,SES,30/04/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103358283&VEstado=53&VCodMunicipio=530050,5300103358283,53,530050,53ff9c77d1fa2a7671bad3d9
REJUVENESSE MEDICINA ESTETICA,6191274,07117368000183,REJUVENESCE MEDICINA E ESTETICA LTDA,--,JURÍDICA,SHC SW CHSW 03 04 E 05 SALA,101,32336527,TERREO,SUDOESTE,70670010,CRUZEIRO - IBGE - 530050,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,521,SES,17/02/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300506191274&VEstado=53&VCodMunicipio=530050,5300506191274,53,530050,53ff9c77d1fa2a7671bad3da
RENILDA VASCONCELOS GOMES DE OLIVEIRA,2616904,,RENILDA VASCONCELOS GOMES DE OLIVEIRA,--,FÍSICA,CLSW 304 BL B,106,(61)3441370,,SUDOESTE,70673632,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,163,SES,25/05/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300102616904&VEstado=53&VCodMunicipio=530050,5300102616904,53,530050,53ff9c77d1fa2a7671bad3db
PROMEDICA CLINICA LTDA,2649519,03621588000199,PROMEDICA CLINICA LTDA,--,JURÍDICA,SRES Q 02 AE A LOTE,01,(61)3616038,,CRUZEIRO VELHO,70648010,CRUZEIRO - IBGE - 530050,DF,HOSPITAL ESPECIALIZADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,152,SES,29/05/2002,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300502649519&VEstado=53&VCodMunicipio=530050,5300502649519,53,530050,53ff9c78d1fa2a7671bad3dc
PSICOMEDI,3878791,32929614000149,INSTITUTO DE PSICOLOGIA E MEDICINA LTDA,--,JURÍDICA,SHC SW CLSW 304 BLOCO B LOJAS,S/N,,52 54 E 56,CRUZEIRO,70673632,CRUZEIRO - IBGE - 530050,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300503878791&VEstado=53&VCodMunicipio=530050,5300503878791,53,530050,53ff9c79d1fa2a7671bad3dd
PONTES CENTRO DE REABILITACAO ORAL,6299121,10674081000169,PONTES CENTRO DE REABILITACAO ORAL LTDA ME,--,JURÍDICA,SHC SW CHSW BLOCOS 3 4 5 SALA,141,,TERREO,SETOR SUDOESTE,70670010,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300506299121&VEstado=53&VCodMunicipio=530050,5300506299121,53,530050,53ff9c79d1fa2a7671bad3de
PORTO TOLEDO ODONTOLOGIA ESTETICA,2616777,01201641000177,PORTO CLINICA ODONTOLOGICA SC LTDA,--,JURÍDICA,SHC AOSUL EA 0208 LOTE 05 TORRE A,S/N,(61)3616892,TERRACO SHOPPING,OCTOGONAL,70660040,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,SES,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300102616777&VEstado=53&VCodMunicipio=530050,5300102616777,53,530050,53ff9c7ad1fa2a7671bad3df
PRECISION DIAGNOSTICOS,6795307,12902520000179,PRECISION MEDICINA DIAGNOSTICA LTDA,--,JURÍDICA,QUADRA SHC SW QMSE 05 LOTE 10 BLOCO C SALA 2010 2,S/N,,PAVIMENTO,SUDOESTE,70680500,CRUZEIRO - IBGE - 530050,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,00450/2010,SES,03/12/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300506795307&VEstado=53&VCodMunicipio=530050,5300506795307,53,530050,53ff9c7ad1fa2a7671bad3e0
PONTUAL PROTESE ODONTOLOGICA,6394604,01795083000115,UNIAO PROTESE DENTAL LTDA,--,JURÍDICA,SHC AOS 03 08 SALA,101,3233-2570,ED TERRACO LOFT,OCTOGONAL,70660650,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,602/2009,SES,09/11/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300506394604&VEstado=53&VCodMunicipio=530050,5300506394604,53,530050,53ff9c7bd1fa2a7671bad3e1
POLIANA LUCENA QUIXABEIRA,7392915,,POLIANA LUCENA QUIXABEIRA,--,FÍSICA,CLSW 302 BLOCO C SALA,127,33813989,,SUDOESTE,70673613,CRUZEIRO - IBGE - 530050,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,331,SES,29/08/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300507392915&VEstado=53&VCodMunicipio=530050,5300507392915,53,530050,53ff9c7bd1fa2a7671bad3e2
PLINIO CESAR DE OLIVEIRA LEME,2616858,,PLINIO CESAR DE OLIVEIRA LEME,--,FÍSICA,SHCSW QRSW 04 LOTE 03 SALA,237,(61)3432617,,SUDOESTE,70670512,CRUZEIRO - IBGE - 530050,DF,POLICLINICA,,PRIVADA,ESTADUAL,SERVIÇO SOCIAL AUTONOMO,INDIVIDUAL,122,SES,08/05/2002,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300502616858&VEstado=53&VCodMunicipio=530050,5300502616858,53,530050,53ff9c7cd1fa2a7671bad3e3
